Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,5/30/2021 1:00,2021,5,30,1,41.8,117,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 2:00,2021,5,30,2,41.8,117,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,5/30/2021 3:00,2021,5,30,3,38.7,109,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 4:00,2021,5,30,4,38.4,108,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 5:00,2021,5,30,5,31.8,92,Moderate,26,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 6:00,2021,5,30,6,31.4,92,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 7:00,2021,5,30,7,33.1,95,Moderate,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 8:00,2021,5,30,8,36.7,104,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 9:00,2021,5,30,9,34.5,98,Moderate,32,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 10:00,2021,5,30,10,33.8,97,Moderate,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 11:00,2021,5,30,11,32.9,95,Moderate,32,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 12:00,2021,5,30,12,39.2,110,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 13:00,2021,5,30,13,42.2,117,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 14:00,2021,5,30,14,42.6,118,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 15:00,2021,5,30,15,42.3,118,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 16:00,2021,5,30,16,41.2,115,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 17:00,2021,5,30,17,39.4,111,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 18:00,2021,5,30,18,39.9,112,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 19:00,2021,5,30,19,45.1,125,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 20:00,2021,5,30,20,63.7,155,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 21:00,2021,5,30,21,48.8,134,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 22:00,2021,5,30,22,32.9,95,Moderate,17,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/30/2021 23:00,2021,5,30,23,44.4,123,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 0:00,2021,5,31,0,48.2,132,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 1:00,2021,5,31,1,37.6,106,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 2:00,2021,5,31,2,37.6,106,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,5/31/2021 3:00,2021,5,31,3,32.5,94,Moderate,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 4:00,2021,5,31,4,29.3,87,Moderate,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 5:00,2021,5,31,5,27.5,83,Moderate,26,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 6:00,2021,5,31,6,26.2,81,Moderate,25,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 7:00,2021,5,31,7,23.5,75,Moderate,21,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 8:00,2021,5,31,8,32.8,95,Moderate,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 9:00,2021,5,31,9,33.4,96,Moderate,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 10:00,2021,5,31,10,36.7,104,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 11:00,2021,5,31,11,36.3,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 12:00,2021,5,31,12,42.6,118,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 13:00,2021,5,31,13,30.8,90,Moderate,19,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 14:00,2021,5,31,14,27.4,83,Moderate,24,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 15:00,2021,5,31,15,27.2,83,Moderate,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 16:00,2021,5,31,16,27.6,84,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 17:00,2021,5,31,17,27.8,84,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 18:00,2021,5,31,18,54.9,149,Unhealthy for Sensitive Groups,82,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 19:00,2021,5,31,19,56.4,151,Unhealthy,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 20:00,2021,5,31,20,46.2,127,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 21:00,2021,5,31,21,45.6,126,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 22:00,2021,5,31,22,42.8,119,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,5/31/2021 23:00,2021,5,31,23,46.4,128,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 0:00,2021,6,1,0,52.2,142,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 1:00,2021,6,1,1,53.6,146,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 2:00,2021,6,1,2,53.6,146,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,6/1/2021 3:00,2021,6,1,3,61.2,154,Unhealthy,65,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 4:00,2021,6,1,4,58.8,153,Unhealthy,57,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 5:00,2021,6,1,5,65.3,156,Unhealthy,71,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 6:00,2021,6,1,6,122.9,186,Unhealthy,177,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 7:00,2021,6,1,7,89.9,169,Unhealthy,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 8:00,2021,6,1,8,56.7,152,Unhealthy,24,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 9:00,2021,6,1,9,31.7,92,Moderate,7,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 10:00,2021,6,1,10,18.3,64,Moderate,5,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 11:00,2021,6,1,11,23.1,74,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 12:00,2021,6,1,12,26.5,81,Moderate,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 13:00,2021,6,1,13,29.2,87,Moderate,32,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 14:00,2021,6,1,14,30.1,89,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 15:00,2021,6,1,15,37.5,106,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 16:00,2021,6,1,16,71.2,159,Unhealthy,105,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 17:00,2021,6,1,17,112.6,180,Unhealthy,154,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 18:00,2021,6,1,18,105.3,177,Unhealthy,98,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 19:00,2021,6,1,19,122.6,186,Unhealthy,140,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 20:00,2021,6,1,20,88.3,168,Unhealthy,54,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 21:00,2021,6,1,21,83.1,165,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 22:00,2021,6,1,22,75.5,161,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/1/2021 23:00,2021,6,1,23,61.3,154,Unhealthy,47,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 0:00,2021,6,2,0,63.6,155,Unhealthy,66,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 1:00,2021,6,2,1,69.3,158,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 2:00,2021,6,2,2,69.3,158,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,6/2/2021 3:00,2021,6,2,3,51.7,141,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 4:00,2021,6,2,4,61,154,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 5:00,2021,6,2,5,161.3,212,Very Unhealthy,249,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 6:00,2021,6,2,6,134.8,192,Unhealthy,110,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 7:00,2021,6,2,7,82,165,Unhealthy,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 8:00,2021,6,2,8,53.8,146,Unhealthy for Sensitive Groups,26,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 9:00,2021,6,2,9,38.8,109,Unhealthy for Sensitive Groups,24,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 10:00,2021,6,2,10,32.4,94,Moderate,26,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 11:00,2021,6,2,11,28.6,86,Moderate,25,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 12:00,2021,6,2,12,29.8,88,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 13:00,2021,6,2,13,30.4,89,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 14:00,2021,6,2,14,28.7,86,Moderate,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 15:00,2021,6,2,15,29.8,88,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 16:00,2021,6,2,16,31.4,92,Moderate,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 17:00,2021,6,2,17,30.6,90,Moderate,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 18:00,2021,6,2,18,32.2,93,Moderate,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 19:00,2021,6,2,19,33.1,95,Moderate,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 20:00,2021,6,2,20,35.1,99,Moderate,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 21:00,2021,6,2,21,54.5,148,Unhealthy for Sensitive Groups,73,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 22:00,2021,6,2,22,51.7,141,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/2/2021 23:00,2021,6,2,23,62.3,155,Unhealthy,73,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 0:00,2021,6,3,0,72.2,160,Unhealthy,82,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 1:00,2021,6,3,1,69.6,158,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 2:00,2021,6,3,2,69.6,158,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,6/3/2021 3:00,2021,6,3,3,40.5,113,Unhealthy for Sensitive Groups,26,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 4:00,2021,6,3,4,31,91,Moderate,24,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 5:00,2021,6,3,5,25.1,78,Moderate,20,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 6:00,2021,6,3,6,30.7,90,Moderate,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 7:00,2021,6,3,7,29.3,87,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 8:00,2021,6,3,8,26.6,81,Moderate,24,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 9:00,2021,6,3,9,23.8,76,Moderate,21,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 10:00,2021,6,3,10,25.4,79,Moderate,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 11:00,2021,6,3,11,25.6,79,Moderate,26,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 12:00,2021,6,3,12,31.8,92,Moderate,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 13:00,2021,6,3,13,33.6,96,Moderate,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 14:00,2021,6,3,14,34.7,99,Moderate,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 15:00,2021,6,3,15,37.9,107,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 16:00,2021,6,3,16,52.9,144,Unhealthy for Sensitive Groups,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 17:00,2021,6,3,17,47.5,131,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 18:00,2021,6,3,18,42.7,119,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 19:00,2021,6,3,19,39.8,112,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 20:00,2021,6,3,20,39.4,111,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 21:00,2021,6,3,21,43.7,121,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 22:00,2021,6,3,22,41.8,117,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/3/2021 23:00,2021,6,3,23,43.8,121,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 0:00,2021,6,4,0,56.5,152,Unhealthy,70,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 1:00,2021,6,4,1,75.4,161,Unhealthy,94,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 2:00,2021,6,4,2,75.5,161,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,6/4/2021 3:00,2021,6,4,3,40.4,113,Unhealthy for Sensitive Groups,23,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 4:00,2021,6,4,4,35.6,101,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 5:00,2021,6,4,5,26.7,82,Moderate,19,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 6:00,2021,6,4,6,32.5,94,Moderate,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 7:00,2021,6,4,7,33.2,95,Moderate,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 8:00,2021,6,4,8,34.1,97,Moderate,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 9:00,2021,6,4,9,32.5,94,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 10:00,2021,6,4,10,31.7,92,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 11:00,2021,6,4,11,29.3,87,Moderate,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 12:00,2021,6,4,12,28.6,86,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 13:00,2021,6,4,13,28.3,85,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 14:00,2021,6,4,14,29.1,87,Moderate,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 15:00,2021,6,4,15,31,91,Moderate,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 16:00,2021,6,4,16,31,91,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 17:00,2021,6,4,17,31.9,93,Moderate,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 18:00,2021,6,4,18,31.4,92,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 19:00,2021,6,4,19,32.2,93,Moderate,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 20:00,2021,6,4,20,34.1,97,Moderate,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 21:00,2021,6,4,21,63.8,155,Unhealthy,92,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 22:00,2021,6,4,22,71.4,159,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/4/2021 23:00,2021,6,4,23,58.2,152,Unhealthy,45,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 0:00,2021,6,5,0,43.6,121,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 1:00,2021,6,5,1,35.8,102,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 2:00,2021,6,5,2,35.8,102,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,6/5/2021 3:00,2021,6,5,3,30.6,90,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 4:00,2021,6,5,4,30.2,89,Moderate,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 5:00,2021,6,5,5,31.7,92,Moderate,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 6:00,2021,6,5,6,35.4,100,Moderate,39,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 7:00,2021,6,5,7,32.6,94,Moderate,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 8:00,2021,6,5,8,31.3,91,Moderate,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 9:00,2021,6,5,9,20.1,68,Moderate,9,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 10:00,2021,6,5,10,18.5,64,Moderate,17,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 11:00,2021,6,5,11,36.2,103,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 12:00,2021,6,5,12,81.1,164,Unhealthy,126,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 13:00,2021,6,5,13,102.1,175,Unhealthy,123,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 14:00,2021,6,5,14,120.5,185,Unhealthy,139,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 15:00,2021,6,5,15,80.7,164,Unhealthy,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 16:00,2021,6,5,16,44.3,123,Unhealthy for Sensitive Groups,8,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 17:00,2021,6,5,17,37.6,106,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 18:00,2021,6,5,18,33.3,96,Moderate,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 19:00,2021,6,5,19,31.1,91,Moderate,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 20:00,2021,6,5,20,37,105,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 21:00,2021,6,5,21,51,139,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 22:00,2021,6,5,22,63.5,155,Unhealthy,76,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/5/2021 23:00,2021,6,5,23,69.7,158,Unhealthy,76,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 0:00,2021,6,6,0,60.3,153,Unhealthy,51,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 1:00,2021,6,6,1,64.6,156,Unhealthy,69,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 2:00,2021,6,6,2,64.6,156,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,6/6/2021 3:00,2021,6,6,3,80.8,164,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 4:00,2021,6,6,4,79.8,164,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 5:00,2021,6,6,5,64.9,156,Unhealthy,52,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 6:00,2021,6,6,6,54.1,147,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 7:00,2021,6,6,7,52.5,143,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 8:00,2021,6,6,8,63.3,155,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 9:00,2021,6,6,9,65.6,156,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 10:00,2021,6,6,10,97.9,173,Unhealthy,130,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 11:00,2021,6,6,11,101.4,175,Unhealthy,105,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 12:00,2021,6,6,12,113.7,181,Unhealthy,126,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 13:00,2021,6,6,13,97.3,173,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 14:00,2021,6,6,14,92.1,170,Unhealthy,87,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 15:00,2021,6,6,15,74.5,161,Unhealthy,57,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 16:00,2021,6,6,16,62.2,154,Unhealthy,50,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 17:00,2021,6,6,17,65.1,156,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 18:00,2021,6,6,18,66.5,157,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 19:00,2021,6,6,19,66.2,157,Unhealthy,66,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 20:00,2021,6,6,20,54.6,148,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 21:00,2021,6,6,21,58.3,152,Unhealthy,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 22:00,2021,6,6,22,47.1,130,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/6/2021 23:00,2021,6,6,23,32,93,Moderate,17,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/7/2021 0:00,2021,6,7,0,26,80,Moderate,20,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/7/2021 1:00,2021,6,7,1,98,173,Unhealthy,170,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/7/2021 2:00,2021,6,7,2,98,173,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,6/7/2021 3:00,2021,6,7,3,74,161,Unhealthy,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/7/2021 4:00,2021,6,7,4,82,165,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/7/2021 5:00,2021,6,7,5,96.9,172,Unhealthy,110,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/7/2021 6:00,2021,6,7,6,67.5,157,Unhealthy,40,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,6/7/2021 7:00,2021,6,7,7,58.1,152,Unhealthy,49,UG/M3,1 Hr,Valid
