Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,Average,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,1/14/2018 12:00,2018,1,14,12,289,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 13:00,2018,1,14,13,235,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 14:00,2018,1,14,14,238,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 15:00,2018,1,14,15,226,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 16:00,2018,1,14,16,232,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 17:00,2018,1,14,17,222,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 18:00,2018,1,14,18,233,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 19:00,2018,1,14,19,251,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 20:00,2018,1,14,20,265,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 21:00,2018,1,14,21,284,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 22:00,2018,1,14,22,263,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2018 23:00,2018,1,14,23,238,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 0:00,2018,1,15,0,231,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 1:00,2018,1,15,1,223,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 2:00,2018,1,15,2,216,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 3:00,2018,1,15,3,203,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 4:00,2018,1,15,4,217,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 5:00,2018,1,15,5,185,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 6:00,2018,1,15,6,185,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 7:00,2018,1,15,7,195,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 8:00,2018,1,15,8,196,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 9:00,2018,1,15,9,259,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 10:00,2018,1,15,10,249,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 11:00,2018,1,15,11,247,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 12:00,2018,1,15,12,233,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 13:00,2018,1,15,13,176,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 14:00,2018,1,15,14,190,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 15:00,2018,1,15,15,186,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 16:00,2018,1,15,16,183,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 17:00,2018,1,15,17,165,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 18:00,2018,1,15,18,203,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 19:00,2018,1,15,19,274,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 20:00,2018,1,15,20,251,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 21:00,2018,1,15,21,232,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 22:00,2018,1,15,22,244,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2018 23:00,2018,1,15,23,287,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 0:00,2018,1,16,0,289,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 1:00,2018,1,16,1,293,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 2:00,2018,1,16,2,296,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 3:00,2018,1,16,3,325,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 4:00,2018,1,16,4,292,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 5:00,2018,1,16,5,253,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 6:00,2018,1,16,6,244,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 7:00,2018,1,16,7,287,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 8:00,2018,1,16,8,301,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 9:00,2018,1,16,9,225,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 10:00,2018,1,16,10,193,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 11:00,2018,1,16,11,195,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 12:00,2018,1,16,12,119,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 13:00,2018,1,16,13,108,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 14:00,2018,1,16,14,122,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 15:00,2018,1,16,15,85,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 16:00,2018,1,16,16,84,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 17:00,2018,1,16,17,95,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 18:00,2018,1,16,18,123,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 19:00,2018,1,16,19,186,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 20:00,2018,1,16,20,213,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 21:00,2018,1,16,21,191,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 22:00,2018,1,16,22,234,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2018 23:00,2018,1,16,23,229,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 0:00,2018,1,17,0,273,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 1:00,2018,1,17,1,265,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 2:00,2018,1,17,2,280,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 3:00,2018,1,17,3,275,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 4:00,2018,1,17,4,259,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 5:00,2018,1,17,5,250,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 6:00,2018,1,17,6,231,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 7:00,2018,1,17,7,244,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 8:00,2018,1,17,8,263,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 9:00,2018,1,17,9,240,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 10:00,2018,1,17,10,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 11:00,2018,1,17,11,178,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 12:00,2018,1,17,12,167,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 13:00,2018,1,17,13,188,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 14:00,2018,1,17,14,146,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 15:00,2018,1,17,15,133,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 16:00,2018,1,17,16,156,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 17:00,2018,1,17,17,166,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 18:00,2018,1,17,18,198,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 19:00,2018,1,17,19,232,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 20:00,2018,1,17,20,230,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 21:00,2018,1,17,21,241,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 22:00,2018,1,17,22,251,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2018 23:00,2018,1,17,23,253,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 0:00,2018,1,18,0,231,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 1:00,2018,1,18,1,232,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 2:00,2018,1,18,2,212,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 3:00,2018,1,18,3,208,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 4:00,2018,1,18,4,189,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 5:00,2018,1,18,5,187,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 6:00,2018,1,18,6,209,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 7:00,2018,1,18,7,198,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 8:00,2018,1,18,8,210,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 9:00,2018,1,18,9,184,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 10:00,2018,1,18,10,138,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 11:00,2018,1,18,11,104,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 12:00,2018,1,18,12,109,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 13:00,2018,1,18,13,117,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 14:00,2018,1,18,14,84,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 15:00,2018,1,18,15,88,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 16:00,2018,1,18,16,81,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 17:00,2018,1,18,17,89,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 18:00,2018,1,18,18,121,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 19:00,2018,1,18,19,146,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 20:00,2018,1,18,20,166,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 21:00,2018,1,18,21,179,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 22:00,2018,1,18,22,170,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/18/2018 23:00,2018,1,18,23,202,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 0:00,2018,1,19,0,190,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 1:00,2018,1,19,1,192,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 2:00,2018,1,19,2,173,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 3:00,2018,1,19,3,162,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 4:00,2018,1,19,4,185,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 5:00,2018,1,19,5,204,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 6:00,2018,1,19,6,201,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 7:00,2018,1,19,7,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 8:00,2018,1,19,8,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 9:00,2018,1,19,9,234,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 10:00,2018,1,19,10,228,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 11:00,2018,1,19,11,211,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 12:00,2018,1,19,12,126,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 13:00,2018,1,19,13,95,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 14:00,2018,1,19,14,96,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 15:00,2018,1,19,15,72,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 16:00,2018,1,19,16,79,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 17:00,2018,1,19,17,86,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 18:00,2018,1,19,18,92,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 19:00,2018,1,19,19,115,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 20:00,2018,1,19,20,122,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 21:00,2018,1,19,21,118,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 22:00,2018,1,19,22,162,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/19/2018 23:00,2018,1,19,23,198,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 0:00,2018,1,20,0,198,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 1:00,2018,1,20,1,176,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 2:00,2018,1,20,2,188,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 3:00,2018,1,20,3,205,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 4:00,2018,1,20,4,204,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 5:00,2018,1,20,5,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 6:00,2018,1,20,6,221,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 7:00,2018,1,20,7,235,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 8:00,2018,1,20,8,219,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 9:00,2018,1,20,9,176,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 10:00,2018,1,20,10,133,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 11:00,2018,1,20,11,124,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 12:00,2018,1,20,12,92,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 13:00,2018,1,20,13,69,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 14:00,2018,1,20,14,65,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 15:00,2018,1,20,15,73,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 16:00,2018,1,20,16,69,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 17:00,2018,1,20,17,81,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 18:00,2018,1,20,18,110,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 19:00,2018,1,20,19,120,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 20:00,2018,1,20,20,145,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 21:00,2018,1,20,21,156,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 22:00,2018,1,20,22,204,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/20/2018 23:00,2018,1,20,23,216,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 0:00,2018,1,21,0,226,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 1:00,2018,1,21,1,296,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 2:00,2018,1,21,2,274,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 3:00,2018,1,21,3,322,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 4:00,2018,1,21,4,309,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 5:00,2018,1,21,5,277,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 6:00,2018,1,21,6,283,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 7:00,2018,1,21,7,256,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 8:00,2018,1,21,8,308,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 9:00,2018,1,21,9,215,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 10:00,2018,1,21,10,169,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 11:00,2018,1,21,11,127,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 12:00,2018,1,21,12,101,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 13:00,2018,1,21,13,98,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 14:00,2018,1,21,14,96,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 15:00,2018,1,21,15,125,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 16:00,2018,1,21,16,109,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 17:00,2018,1,21,17,116,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 18:00,2018,1,21,18,156,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 19:00,2018,1,21,19,205,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 20:00,2018,1,21,20,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 21:00,2018,1,21,21,241,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 22:00,2018,1,21,22,288,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/21/2018 23:00,2018,1,21,23,284,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 0:00,2018,1,22,0,291,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 1:00,2018,1,22,1,291,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 2:00,2018,1,22,2,281,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 3:00,2018,1,22,3,283,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 4:00,2018,1,22,4,264,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 5:00,2018,1,22,5,261,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 6:00,2018,1,22,6,263,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 7:00,2018,1,22,7,253,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 8:00,2018,1,22,8,234,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 9:00,2018,1,22,9,241,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 10:00,2018,1,22,10,219,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 11:00,2018,1,22,11,205,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 12:00,2018,1,22,12,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 13:00,2018,1,22,13,187,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 14:00,2018,1,22,14,145,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 15:00,2018,1,22,15,122,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 16:00,2018,1,22,16,119,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 17:00,2018,1,22,17,130,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 18:00,2018,1,22,18,178,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 19:00,2018,1,22,19,198,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 20:00,2018,1,22,20,192,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 21:00,2018,1,22,21,248,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 22:00,2018,1,22,22,242,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/22/2018 23:00,2018,1,22,23,238,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 0:00,2018,1,23,0,223,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 1:00,2018,1,23,1,259,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 2:00,2018,1,23,2,280,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 3:00,2018,1,23,3,293,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 4:00,2018,1,23,4,279,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 5:00,2018,1,23,5,248,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 6:00,2018,1,23,6,257,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 7:00,2018,1,23,7,227,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 8:00,2018,1,23,8,245,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 9:00,2018,1,23,9,224,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 10:00,2018,1,23,10,176,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 11:00,2018,1,23,11,130,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 12:00,2018,1,23,12,152,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 13:00,2018,1,23,13,117,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 14:00,2018,1,23,14,115,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 15:00,2018,1,23,15,101,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 16:00,2018,1,23,16,98,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 17:00,2018,1,23,17,118,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 18:00,2018,1,23,18,148,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 19:00,2018,1,23,19,156,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 20:00,2018,1,23,20,180,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 21:00,2018,1,23,21,235,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 22:00,2018,1,23,22,255,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/23/2018 23:00,2018,1,23,23,289,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 0:00,2018,1,24,0,357,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 1:00,2018,1,24,1,287,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 2:00,2018,1,24,2,265,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 3:00,2018,1,24,3,292,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 4:00,2018,1,24,4,254,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 5:00,2018,1,24,5,291,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 6:00,2018,1,24,6,353,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 7:00,2018,1,24,7,347,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 8:00,2018,1,24,8,345,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 9:00,2018,1,24,9,191,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 10:00,2018,1,24,10,196,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 11:00,2018,1,24,11,195,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 12:00,2018,1,24,12,147,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 13:00,2018,1,24,13,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 14:00,2018,1,24,14,90,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 15:00,2018,1,24,15,86,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 16:00,2018,1,24,16,83,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 17:00,2018,1,24,17,100,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 18:00,2018,1,24,18,138,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 19:00,2018,1,24,19,204,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/24/2018 20:00,2018,1,24,20,241,,UG/M3,1 Hr,Valid
